business,portfolio,book,way,type,product,quantity,price,currency,trader,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,5,221.79578,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,327,23.356009,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,AMERICAN EXPRESS,210,45.351906,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,144,61.966576,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,THALES,4,53.441,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,78,61.91092,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,1,211.41226,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,62,109.77072,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,28,123.27779,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,49,48.989758,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LAFARGE,85,66.57717,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,76,114.94247,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,132,61.875706,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,50,25.52048,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,23,101.43329,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AREVA,0,8.944238,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,185,43.932636,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,24,101.685905,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,184,31.845985,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,89,43.700546,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,224,23.995255,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,55,49.294083,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,35,111.5573,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,GEMALTO,503,9.155708,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,47,120.379074,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,16,111.48523,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,24,121.22473,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,88,112.535255,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,11,30.182474,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,LAFARGE,142,64.71258,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,293,21.876665,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,447,9.053433,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,197,48.530624,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AREVA,217,9.314485,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,282,8.978832,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,112,63.542923,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,115,48.182816,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,190,48.526016,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,10,44.429913,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,179,45.718517,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,1113,8.93984,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,64,111.295395,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,99,44.03112,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,GENERAL ELECTRIC CO,35,24.515154,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,90,64.880455,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,71,121.08579,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,THALES,104,53.474678,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,JCDECAUX SA,133,32.79693,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,83,43.62883,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,VERIZON COMMUNICATION INC,28,49.060333,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,19,214.02733,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,67,38.351246,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,39,120.90571,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,468,21.44524,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,200,31.312557,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,185,39.18124,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,49,23.376408,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,74,126.56241,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,7,54.990032,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,97,44.404343,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,24,102.70327,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,11,212.36012,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,100,9.262961,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,849,9.296397,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,159,59.497555,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,265,8.923166,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,24,54.338486,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,364,9.229024,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,152,65.22188,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,71,44.080097,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,18,54.136047,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,43,48.691235,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,513,8.971234,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,AMERICAN EXPRESS,41,44.68931,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,1,24.084993,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,33,111.12931,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,47,32.605293,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,39,21.393394,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,211,33.450924,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,45,126.54994,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VERIZON COMMUNICATION INC,44,48.42001,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,112,53.42262,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,131,9.064061,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,68,65.70936,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,71,115.83821,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,74,37.9077,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,BPCE 5.1% 27/06/18 EUR,82,117.470634,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,304,21.316101,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,944,8.889915,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LCL 4.15% 19/04/19 EUR,20,113.88383,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,69,30.083624,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,223,39.34818,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,31,54.070515,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,152,54.75375,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,599,9.024656,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,23,45.220356,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,60,113.78238,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,75,64.32573,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,CHEVRON,29,103.90191,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,80,98.728714,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,INTEL CORP,48,31.64736,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,57,44.78724,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,411,24.549511,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,0,8.883306,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,35,115.35546,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,663,8.844723,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,GENERAL ELECTRIC CO,368,24.422913,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,90,111.557556,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,GEMALTO,161,9.367722,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,245,21.380812,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,19,112.65727,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,3,117.482025,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,193,30.986595,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,1125,8.944378,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,43,215.38556,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,104,9.139472,RUB,PFFRAC1,
business,portfolio,book,way,type,amount,depositary,counterpart,rate,trader,currency,rateValue,term,basecalcul,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTSGSS,BRGDF,FIXE,PFFRAC1,Forint hongrois,19.812181,ONE_WEEK,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,168367.0,CUSTBBVA,BRBPSS,FIXE,PFFRAC2,Rouble,14.532128,OVERNIGHT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,168367.0,CACEIS,BRBPSS,FIXE,PFFRAC2,Yen,7.9445944,SPOT,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTBPSS,BRAXA,FIXE,PFFRAC2,Euro,16.389532,ONE_MONTH,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,336735.0,CUSTCS,BRCACIB,FIXE,PFFRAC2,Dollar australien,3.2445693,OVERNIGHT,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,168367.0,CUSTDEUB,BRBPSS,FIXE,PFFRAC1,Livre sterling,5.239904,TWO_WEEKS,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,168367.0,CUSTDEUB,BRDEUB,FIXE,PFFRAC1,Livre sterling,16.637253,TOMNEXT,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTDEUB,BRBPSS,FIXE,PFFRAC2,Livre sterling,1.3703191,ONE_WEEK,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTBBVA,BRCS,FIXE,PFFRAC2,Yuan,10.509989,SPOT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,101615.0,CUSTBBVA,BRSGCIB,FIXE,PFFRAC1,Euro,13.030495,SIX_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,203230.0,CACEIS,BRCACH,FIXE,PFFRAC1,Dollar australien,0.17594099,SIX_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,101615.0,CUSTGDF,BRFOR,FIXE,PFFRAC2,Euro,16.736416,ONE_MONTH,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,203230.0,CACEIS,BRBPSS,FIXE,PFFRAC2,Euro,4.0866575,TWO_WEEKS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,203230.0,CUSTBPSS,BRSANDIR,FIXE,PFFRAC1,Peso argentin,16.965696,TWO_WEEKS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTCS,BRCS,FIXE,PFFRAC1,Livre sterling,12.651646,SIX_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTBBVA,BRCACH,FIXE,PFFRAC2,Peso argentin,1.1055481,ONE_MONTH,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,203230.0,CUSTCS,BRSGSS,FIXE,PFFRAC2,Dollar,3.2252276,TOMNEXT,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTSGSS,BRSGCIB,FIXE,PFFRAC2,Yen,1.6667604,ONE_MONTH,methode2,
