business,portfolio,book,way,type,product,quantity,price,currency,trader,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,175,32.034706,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,62,101.04485,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,86,44.163208,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,GEMALTO,1095,8.874149,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,222,24.44213,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,85,9.1876135,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,536,9.33523,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LCL 4.15% 19/04/19 EUR,76,111.83773,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,92,31.485912,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,112,49.73789,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,340,21.219328,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,229,9.109844,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,11,32.918987,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,58,113.43823,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AXA,351,23.566765,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,92,32.823147,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,BPCE 5.1% 27/06/18 EUR,7,114.86932,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,37,38.236336,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,56,110.93478,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,82,114.89603,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,ILIAD,36,221.92915,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,218,22.851076,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,347,21.588806,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,10,123.12462,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LAFARGE,50,64.70192,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,339,23.74419,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,66,44.38176,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,405,23.056904,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,64,65.46497,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,57,118.14065,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,57,33.369343,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,148,49.71711,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,360,25.184736,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,33,115.019615,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,196,9.058918,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,GEMALTO,124,9.3477955,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,65,54.440544,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,82,61.565628,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AREVA,813,8.874457,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,36,99.724915,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,42,114.20696,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,AREVA,663,9.360551,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,974,9.3602915,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,2,99.17252,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,173,45.774895,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,234,31.216612,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,18,113.81248,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,222,30.537113,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,241,33.6885,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,76,111.45176,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,307,9.120218,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,AMERICAN EXPRESS,164,45.92066,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,45,44.069244,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,TOTAL,10,44.983368,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,317,21.332506,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,101,32.095474,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,109,45.4852,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,347,22.718658,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,805,9.360036,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,141,44.75497,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,102,61.74944,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,331,9.350853,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,20,212.19052,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,693,9.20743,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,INTEL CORP,62,30.709667,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,22,32.48179,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,JCDECAUX SA,255,33.256058,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,19,103.839035,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,61,101.29116,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,70,31.591394,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,64,45.489067,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,176,25.594452,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,40,24.290451,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,TOTAL,82,43.895653,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,32,30.567589,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,GENERAL ELECTRIC CO,180,24.980064,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,429,22.70348,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,31,22.81628,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,14,116.38366,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,157,46.026546,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,24,214.44829,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,83,117.667984,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,84,25.594051,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,131,23.684437,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,71,114.00325,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,280,33.268635,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,73,111.35423,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,174,21.789354,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,82,62.28862,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,15,116.55097,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,45,47.753407,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,87,63.18843,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,296,23.97355,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,121,45.591953,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,JPMORGAN CHASE And CO,37,59.51268,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,GEMALTO,612,9.195675,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,27,44.790817,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VERIZON COMMUNICATION INC,170,48.064365,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,26,64.56253,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,82,115.59491,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,937,9.132077,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,ILIAD,30,215.47946,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,123,64.04423,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,128,24.042389,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,129,49.127113,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,75,126.31122,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,82,111.54487,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AXA,149,22.842218,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,40,115.168846,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,84,45.878178,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,104,64.06558,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,87,30.46908,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,332,24.453182,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,115,46.181774,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,7,113.6306,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,247,24.716944,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,350,23.474257,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,80,30.082119,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,TOTAL,151,44.860462,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,359,23.875717,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,61,30.560633,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,61,47.51358,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,59,23.8009,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,9,113.862946,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,161,54.88172,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,62,104.22868,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,INTEL CORP,210,30.05644,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,10,214.75485,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,166,44.338642,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,44,111.45635,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,40,61.154743,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,128,65.7824,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,176,8.923758,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,85,116.61759,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,9,110.39654,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,HOME DEPOT INCO,67,112.306335,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,114,43.913353,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,182,9.120708,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,42,62.63192,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,129,37.73809,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,79,47.66403,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VERIZON COMMUNICATION INC,170,48.552807,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,248,38.350204,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,1027,9.0973835,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,INTEL CORP,45,30.624056,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,INTEL CORP,292,30.924898,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,6,216.15602,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,4,43.76621,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,31,24.5147,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,25,216.12466,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,30,9.003056,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,205,47.807735,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,TOTAL,67,45.95563,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,189,21.870853,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,522,8.848292,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,GENERAL ELECTRIC CO,229,24.91542,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,10,213.15201,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,177,44.55539,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,13,32.691868,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,71,65.83237,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,33,122.35268,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,130,33.635265,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,19,31.833174,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,918,9.037519,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,34,115.54974,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,30,63.78481,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,BPCE 5.1% 27/06/18 EUR,37,112.90572,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,355,22.388962,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,32,44.645454,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,51,126.95022,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,ILIAD,34,217.97511,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,INTEL CORP,315,30.72168,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,22,114.61314,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,43,116.36409,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,228,24.794838,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,23,112.14153,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,269,33.4389,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,197,31.830252,AUD,PFFRAC1,
business,portfolio,book,way,type,amount,depositary,counterpart,rate,trader,currency,rateValue,term,basecalcul,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTBBVA,BRSGCIB,FIXE,PFFRAC1,Yuan,0.8149481,OVERNIGHT,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,338867.0,CUSTSGSS,BRCACH,FIXE,PFFRAC2,Euro,11.860868,ONE_MONTH,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTBPSS,BRBPSS,FIXE,PFFRAC1,Euro,14.74148,THREE_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,338867.0,CUSTDEUB,BRGDF,FIXE,PFFRAC1,Dollar australien,19.219887,ONE_MONTH,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTGDF,BRAXA,FIXE,PFFRAC2,Couronne tcheque,7.731898,SPOT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,338867.0,CUSTSGSS,BRBBVA,FIXE,PFFRAC2,Rouble,0.37592173,TWO_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTBBVA,BRCACH,FIXE,PFFRAC2,Dollar,15.962157,OVERNIGHT,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTBPSS,BRAXA,FIXE,PFFRAC2,Couronne tcheque,18.357342,TWO_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTGDF,BRNAX,FIXE,PFFRAC2,Livre sterling,0.37921667,SPOT,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,184660.0,CUSTBPSS,BRSGSS,FIXE,PFFRAC2,Rouble,6.939062,OVERNIGHT,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,92330.0,CUSTGDF,BRCS,FIXE,PFFRAC2,Livre sterling,3.5059667,TWO_WEEKS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTBBVA,BRFOR,FIXE,PFFRAC1,Yuan,9.305688,ONE_MONTH,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,184660.0,CUSTBBVA,BRCACH,FIXE,PFFRAC1,Peso argentin,9.087907,TOMNEXT,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,92330.0,CACEIS,BRSANDIR,FIXE,PFFRAC1,Rouble,18.327019,TWO_WEEKS,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTBPSS,BRSANDIR,FIXE,PFFRAC2,Livre sterling,18.85787,THREE_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,184660.0,CUSTBPSS,BRFOR,FIXE,PFFRAC2,Dollar australien,0.5704963,ONE_WEEK,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,92330.0,CACEIS,BRGDF,FIXE,PFFRAC2,Yen,1.2966001,ONE_MONTH,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTBPSS,BRFOR,FIXE,PFFRAC1,Couronne tcheque,13.824941,OVERNIGHT,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,184660.0,CUSTGDF,BRSGSS,FIXE,PFFRAC2,Yuan,4.1518617,TWO_MONTHS,methode2,
