business,portfolio,book,way,type,product,quantity,price,currency,trader,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,170,22.703152,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,35,25.11175,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,69,44.308716,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,711,9.076545,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,14,222.01146,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,85,112.75434,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,32,66.345024,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,174,31.945583,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,85,61.297028,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,38,103.78678,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,10,104.09623,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,66,126.23498,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,188,49.37344,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,1011,9.05702,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LCL 4.15% 19/04/19 EUR,60,112.84114,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,131,65.076706,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,81,64.82226,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,189,23.89749,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,32,48.195133,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,221,37.6539,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,319,30.333565,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,53,23.999798,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,182,30.307032,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,15,54.095028,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,52,111.88227,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,52,117.802315,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,29,127.11252,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,15,113.256256,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,28,116.7669,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,163,21.696514,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,104,59.570724,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,LCL 4.15% 19/04/19 EUR,56,112.5429,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,62,53.932648,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,88,65.46727,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,77,45.738827,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AREVA,202,9.070242,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,86,101.47964,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,98,52.64964,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,14,55.229618,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LAFARGE,135,63.67335,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,67,48.25674,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,11,22.05585,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LAFARGE,137,66.8888,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,68,44.98713,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,188,52.50338,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,180,9.044264,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LAFARGE,28,66.298996,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,65,32.916645,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AREVA,617,9.070964,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,537,9.203539,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,THALES,76,53.89082,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,77,122.41147,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,CHEVRON,43,100.029816,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,2,31.768473,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,116,65.17024,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,284,30.985268,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,GENERAL ELECTRIC CO,259,24.815296,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,945,9.36315,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,1,52.38352,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,INTEL CORP,131,31.227411,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,22,126.444725,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,88,61.088055,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,183,43.63645,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,411,21.425512,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,64,62.44546,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,135,64.91904,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,317,8.983755,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,50,48.01671,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,68,116.826096,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,67,112.50645,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,253,31.408241,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,269,32.202747,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,9,110.42315,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,116,32.47607,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,991,9.1277275,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,22,25.728628,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,214,22.901096,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,ILIAD,20,214.67223,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,177,23.870132,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,324,30.232214,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,JPMORGAN CHASE And CO,92,61.430275,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,195,25.755991,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,11,112.07889,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,JCDECAUX SA,182,32.234802,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,HOME DEPOT INCO,87,111.3784,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,89,59.72093,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,BPCE 5.1% 27/06/18 EUR,65,112.83905,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,102,50.01646,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,316,25.728024,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,229,38.77076,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,116,44.286346,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,33,220.15443,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,55,37.461876,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,INTEL CORP,233,31.243904,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,168,9.053314,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,27,123.08805,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,CHEVRON,12,103.74807,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,455,9.025367,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,0,126.876175,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,112,54.473286,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,83,112.711006,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,44,212.81113,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,154,39.010555,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,29,60.98284,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,136,31.211569,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,84,31.275717,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,59,39.023506,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,212,45.186806,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,24,44.531094,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,96,63.040512,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,43,218.89984,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,CHEVRON,30,103.20051,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LCL 4.15% 19/04/19 EUR,61,111.90163,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,GENERAL ELECTRIC CO,145,24.912516,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,366,23.827375,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,178,32.16832,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,1051,9.068724,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,83,111.52542,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,36,103.67532,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,75,45.29394,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,JCDECAUX SA,184,31.827394,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,132,31.539022,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,105,25.143942,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,63,53.917015,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,22,111.70052,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,402,9.296882,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,31,64.04483,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,198,45.84015,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,119,37.83166,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,79,114.44175,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,24,218.47234,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,31,66.470474,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,GENERAL ELECTRIC CO,31,25.078838,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,74,23.235722,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,753,8.890282,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,57,114.62942,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,264,23.066431,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,AMERICAN EXPRESS,27,45.336266,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,21,115.93794,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,42,54.082237,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,68,102.04263,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,45,112.17739,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,37,118.04461,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,ILIAD,35,217.33163,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,127,33.492344,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,240,32.656586,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,180,52.241245,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,26,114.641,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,83,114.641594,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,134,61.07717,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,121,65.38488,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,377,21.75779,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,58,100.64578,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,100,9.292015,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,JPMORGAN CHASE And CO,63,61.792553,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,189,23.298092,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,312,23.649548,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,111,21.868958,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,80,116.4677,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,INTEL CORP,15,30.071003,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,204,31.570414,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,210,46.270718,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,29,113.06057,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,96,63.16049,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,JCDECAUX SA,207,33.437542,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,11,111.42252,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,75,112.54486,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,869,9.228676,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,266,24.883371,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,10,122.57998,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,311,25.702106,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,73,62.528454,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,15,222.85521,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,69,38.40135,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,129,37.682728,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,31,65.3324,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,187,31.75901,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,0,39.274952,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,374,21.221806,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,107,47.716953,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,219,44.26501,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,13,210.6289,CZK,PFFRAC2,
business,portfolio,book,way,type,amount,depositary,counterpart,rate,trader,currency,rateValue,term,basecalcul,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,203187.0,CUSTBPSS,BRCACIB,FIXE,PFFRAC2,Dollar australien,13.810206,SIX_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,101593.0,CUSTBBVA,BRBPSS,FIXE,PFFRAC2,Dollar,17.71819,TWO_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,101593.0,CUSTSGSS,BRGDF,FIXE,PFFRAC1,Forint hongrois,16.930443,TOMNEXT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTCS,BRBNPCIB,FIXE,PFFRAC2,Euro,19.67129,THREE_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTGDF,BRCS,FIXE,PFFRAC1,Euro,1.5925741,ONE_MONTH,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,203187.0,CUSTSGSS,BRNAX,FIXE,PFFRAC2,Euro,16.565912,THREE_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTGDF,BRSGCIB,FIXE,PFFRAC2,Peso argentin,3.2870162,THREE_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,203187.0,CUSTBBVA,BRFOR,FIXE,PFFRAC1,Euro,2.5509715,TOMNEXT,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CACEIS,BRCS,FIXE,PFFRAC2,Livre sterling,3.1377375,SPOT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,203187.0,CUSTBPSS,BRSGCIB,FIXE,PFFRAC1,Rouble,14.892741,SPOT,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,110710.0,CUSTBPSS,BRNAX,FIXE,PFFRAC1,Euro,1.1196494,THREE_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,221420.0,CUSTCS,BRSGCIB,FIXE,PFFRAC1,Dollar,8.89495,TWO_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTBPSS,BRBPSS,FIXE,PFFRAC2,Rouble,15.577817,TWO_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,110710.0,CUSTBBVA,BRSGSS,FIXE,PFFRAC2,Livre sterling,0.36596298,TWO_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,110710.0,CUSTBPSS,BRNAX,FIXE,PFFRAC2,Euro,10.322081,TWO_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,221420.0,CUSTBPSS,BRCACH,FIXE,PFFRAC2,Euro,13.335687,ONE_MONTH,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,221420.0,CUSTGDF,BRSGCIB,FIXE,PFFRAC2,Livre sterling,9.292698,TWO_WEEKS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTDEUB,BRGDF,FIXE,PFFRAC1,Peso argentin,3.1071734,TWO_WEEKS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTDEUB,BRBPSS,FIXE,PFFRAC2,Couronne tcheque,2.8714466,THREE_MONTHS,methode1,
