business,portfolio,book,way,type,product,quantity,price,currency,trader,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,37,49.360413,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,42,112.779236,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,1,33.05509,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,92,33.1734,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,394,8.963295,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,111,62.097355,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,294,24.640127,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,213,33.618896,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,TOTAL,37,43.424423,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,187,43.977116,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,141,45.908504,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,4,48.263073,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,3,110.6381,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,58,102.40353,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,24,217.04106,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,190,32.467117,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,2,44.48599,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,89,100.83304,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,354,21.243343,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,196,9.187101,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,22,25.672392,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,172,25.724596,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,149,61.717506,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,990,9.103873,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,AXA,343,23.64028,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,45,114.513725,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,385,9.245422,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,11,221.4178,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,106,23.128199,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,140,63.421963,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,TOTAL,29,45.713665,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,9,122.147385,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,6,45.354656,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,215,44.99397,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,26,62.386944,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,127,54.821815,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,625,9.040686,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AMERICAN EXPRESS,48,45.26058,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,74,30.14677,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,69,113.019424,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,237,37.300644,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,60,125.0504,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,303,22.168188,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,46,24.98675,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,20,210.57387,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AMERICAN EXPRESS,8,45.429955,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,29,217.12299,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,19,116.19133,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,277,30.43227,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,27,126.87852,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,177,30.860352,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,112,32.15078,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,16,123.38476,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,HOME DEPOT INCO,20,114.96704,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,185,31.471155,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,90,63.17603,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,79,53.339188,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,619,8.922243,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,161,32.27253,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,185,9.04764,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,JPMORGAN CHASE And CO,137,60.45956,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,32,115.23689,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,104,48.33567,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,25,31.261389,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,64,117.18655,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,202,44.669735,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,207,22.201216,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,1046,8.893239,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,635,8.856315,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,500,9.095527,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,14,39.001415,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,80,38.666557,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,16,44.985268,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,38,100.98675,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LAFARGE,91,66.77162,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,64,113.617805,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,26,221.79105,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,ILIAD,10,220.92952,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,320,25.340643,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,61,44.29291,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,259,25.701862,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LAFARGE,57,66.00284,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,346,21.456694,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,83,113.449905,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,ILIAD,32,221.19067,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,16,125.65549,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,94,25.245464,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,85,21.52721,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,293,31.141636,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,63,59.815178,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,188,49.98046,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,JCDECAUX SA,196,32.74519,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,60,63.46876,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,1,103.45094,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,28,220.9582,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,29,66.52776,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,68,115.788445,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,28,63.27176,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,91,38.4398,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,JPMORGAN CHASE And CO,142,61.99992,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,55,22.705858,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,304,31.382477,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,21,116.26354,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,28,44.197876,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,67,120.365845,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,105,50.2027,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,243,38.583035,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,111,62.023277,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,778,8.962319,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,61,104.34437,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,HOME DEPOT INCO,5,114.880066,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,82,33.201965,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,19,38.908604,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,23,114.955505,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,37,32.754524,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,AREVA,26,9.177065,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,150,45.64743,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,91,44.505028,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,26,21.78341,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,68,101.25798,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,271,9.147844,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,174,37.31511,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,188,52.226723,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,24,123.82837,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,46,124.424675,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,649,9.364623,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,67,111.388725,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,574,9.264838,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,87,38.45466,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,44,45.427273,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,13,99.690865,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,TOTAL,11,45.443027,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,GEMALTO,242,8.867495,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,80,112.916504,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,37,116.03995,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,171,25.78874,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,208,37.92709,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,21,218.94772,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,137,54.792744,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,188,52.505337,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,77,37.878242,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,121,48.868412,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,129,30.68793,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,158,62.356785,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,34,63.46001,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,93,48.75659,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,56,24.753649,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,105,38.8963,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AMERICAN EXPRESS,77,45.169315,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,39,31.10358,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,14,44.051773,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,234,22.911398,HUF,PFFRAC2,
business,portfolio,book,way,type,amount,depositary,counterpart,rate,trader,currency,rateValue,term,basecalcul,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,183708.0,CUSTSGSS,BRBPSS,FIXE,PFFRAC2,Yuan,4.4697657,TOMNEXT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,91854.0,CUSTBBVA,BRSGSS,FIXE,PFFRAC2,Euro,17.473515,THREE_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,91854.0,CUSTDEUB,BRDEUB,FIXE,PFFRAC1,Euro,19.939566,OVERNIGHT,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,183708.0,CUSTBBVA,BRCACIB,FIXE,PFFRAC1,Forint hongrois,1.4268243,TOMNEXT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTGDF,BRSGSS,FIXE,PFFRAC2,Dollar,7.1163616,THREE_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTSGSS,BRBNPCIB,FIXE,PFFRAC2,Euro,18.29464,THREE_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,91854.0,CACEIS,BRDEUB,FIXE,PFFRAC2,Couronne tcheque,18.716381,SIX_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,183708.0,CUSTBPSS,BRSGCIB,FIXE,PFFRAC2,Dollar,16.78888,TOMNEXT,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,183708.0,CUSTDEUB,BRGDF,FIXE,PFFRAC2,Forint hongrois,19.121592,TWO_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,168533.0,CUSTSGSS,BRBPSS,FIXE,PFFRAC2,Euro,14.781488,TWO_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,84266.0,CUSTSGSS,BRCACIB,FIXE,PFFRAC1,Peso argentin,1.8902886,THREE_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,168533.0,CUSTCS,BRFOR,FIXE,PFFRAC2,Livre sterling,10.984874,OVERNIGHT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,168533.0,CACEIS,BRFOR,FIXE,PFFRAC1,Euro,5.958947,ONE_MONTH,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,84266.0,CUSTBBVA,BRBPSS,FIXE,PFFRAC2,Peso argentin,14.176637,THREE_MONTHS,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTDEUB,BRBPSS,FIXE,PFFRAC2,Forint hongrois,17.832048,THREE_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,84266.0,CUSTDEUB,BRBPSS,FIXE,PFFRAC1,Dollar australien,8.327451,SIX_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,84266.0,CUSTBPSS,BRSANDIR,FIXE,PFFRAC2,Rouble,11.780508,SPOT,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,168533.0,CUSTBBVA,BRSGCIB,FIXE,PFFRAC1,Dollar,7.507535,ONE_WEEK,methode1,
