business,portfolio,book,way,type,product,quantity,price,currency,trader,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,25,115.414536,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,398,21.560118,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,15,117.538826,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,99,49.25432,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,119,23.472466,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,142,65.4209,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,THALES,23,53.90954,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,19,115.984314,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,9,216.3599,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,177,44.68913,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,68,113.756935,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,115,30.935892,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,30,102.97653,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,62,61.23306,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,124,37.34668,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,116,61.006683,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,THALES,18,53.441444,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,138,66.127205,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,101,53.83624,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,32,30.402578,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,547,8.995807,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,180,52.12665,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,123,23.79257,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,415,8.9574995,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,JCDECAUX SA,207,32.166798,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,47,54.997845,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,44,38.1341,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,280,8.97489,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,3,219.70367,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,VERIZON COMMUNICATION INC,191,47.875145,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,64,120.96184,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,94,100.56326,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,405,23.12582,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,26,102.48114,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,146,48.696335,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,79,33.121193,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,119,31.864172,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,85,54.71928,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,55,101.86957,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,58,61.610878,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,99,99.797676,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,0,212.74435,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,73,9.141827,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,152,53.576103,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,55,117.823456,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,37,112.09764,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,1089,9.072366,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LCL 4.15% 19/04/19 EUR,40,115.83313,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,113,62.266647,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,184,53.618774,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,HOME DEPOT INCO,42,117.172035,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VALLOUREC,98,21.895203,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,29,115.844635,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,67,111.50234,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,6,113.144264,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,60,59.8422,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,123,9.112127,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,296,30.105967,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,78,50.127052,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,VERIZON COMMUNICATION INC,50,47.531876,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JPMORGAN CHASE And CO,103,62.639774,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,19,24.73552,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,65,43.934437,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,LAFARGE,64,66.89749,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AXA,62,23.720528,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,51,43.895153,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VERIZON COMMUNICATION INC,151,47.42799,JPY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,119,44.282787,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,131,24.850578,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,12,38.87201,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,92,100.55562,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,36,113.76979,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,2,116.64853,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,55,115.59612,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,221,30.900515,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,111,32.83081,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,152,63.07996,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,127,30.602612,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,664,9.309821,GBP,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,207,30.333233,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,49,114.66359,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,JCDECAUX SA,194,32.711437,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,80,112.30708,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,191,21.5337,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,HOME DEPOT INCO,23,115.02513,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,NEXITY,9,38.495243,ARS,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,NEXITY,74,37.914387,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,166,45.99728,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,10,115.685776,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AREVA,662,9.209188,CZK,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,306,25.629398,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,AMERICAN EXPRESS,186,44.807316,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,9,110.73806,HUF,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,68,115.0627,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CHEVRON,65,104.32777,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,9,121.22102,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,AXA,419,22.975624,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,59,111.74557,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,VALLOUREC,56,21.153715,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,JPMORGAN CHASE And CO,131,59.924046,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,GEMALTO,273,9.24885,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,291,9.345935,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,87,45.35848,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,65,9.35447,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,28,111.35359,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,HOME DEPOT INCO,52,116.77876,RUB,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,INTEL CORP,307,31.601162,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,20,127.64642,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,13,222.90717,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,75,117.33362,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,AMERICAN EXPRESS,111,44.681137,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,AREVA,134,8.899999,EUR,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,23,121.91295,HUF,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,0,63.91933,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,ILIAD,21,219.79488,AUD,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,CHEVRON,67,104.28485,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,133,63.645744,ARS,PFFRAC1,
ged,?derivative?,bookequityeuro,sell,equity,CHEVRON,91,99.35041,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,139,54.54363,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,THALES,8,54.743725,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,49,110.14333,USD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,32,65.34002,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,INTEL CORP,311,31.705254,USD,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,83,115.332375,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,GEMALTO,252,9.208456,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,HOME DEPOT INCO,57,117.949326,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,142,65.652115,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GEMALTO,694,8.972106,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,27,116.25156,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,GEMALTO,916,9.226292,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,73,111.03311,AUD,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,45,112.35131,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,TOTAL,60,43.89163,RUB,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,GENERAL ELECTRIC CO,136,25.754715,EUR,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,BPCE 5.1% 27/06/18 EUR,28,116.81024,JPY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LCL 4.15% 19/04/19 EUR,18,112.11552,CZK,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,LAFARGE,28,63.356625,CNY,PFFRAC1,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,15,32.637753,CNY,PFFRAC2,
ged,?derivative?,bookequityeuro,BUY,equity,JCDECAUX SA,142,32.644802,GBP,PFFRAC2,
ged,?derivative?,bookequityeuro,sell,equity,CREDIT AGRICOLE 4.25% 04/02/23 EUR,63,127.38939,USD,PFFRAC2,
business,portfolio,book,way,type,amount,depositary,counterpart,rate,trader,currency,rateValue,term,basecalcul,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTCS,BRGDF,FIXE,PFFRAC2,Yen,15.31521,SPOT,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,203172.0,CUSTGDF,BRCS,FIXE,PFFRAC2,Yuan,4.0939903,TWO_WEEKS,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,101586.0,CUSTSGSS,BRAXA,FIXE,PFFRAC2,Dollar australien,12.726465,TOMNEXT,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTCS,BRGDF,FIXE,PFFRAC2,Dollar australien,11.805654,TOMNEXT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,101586.0,CUSTDEUB,BRBNPCIB,FIXE,PFFRAC1,Rouble,11.005622,TWO_WEEKS,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,101586.0,CUSTGDF,BRFOR,FIXE,PFFRAC1,Couronne tcheque,19.838884,OVERNIGHT,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,203172.0,CUSTGDF,BRBBVA,FIXE,PFFRAC1,Rouble,5.1760826,TOMNEXT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,203172.0,CUSTBBVA,BRCS,FIXE,PFFRAC1,Euro,18.015686,ONE_MONTH,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,101586.0,CUSTCS,BRBNPCIB,FIXE,PFFRAC1,Yen,16.442616,ONE_MONTH,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,143480.0,CUSTBBVA,BRSGCIB,FIXE,PFFRAC1,Yen,12.5204315,TOMNEXT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,0.0,CUSTBPSS,BRBNPCIB,FIXE,PFFRAC2,Livre sterling,3.172723,ONE_WEEK,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,143480.0,CUSTBPSS,BRSANDIR,FIXE,PFFRAC1,Rouble,7.9105544,ONE_WEEK,methode1,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,143480.0,CUSTDEUB,BRBBVA,FIXE,PFFRAC1,Livre sterling,14.493919,OVERNIGHT,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTBPSS,BRGDF,FIXE,PFFRAC1,Yuan,9.135915,THREE_MONTHS,methode1,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,286961.0,CUSTDEUB,BRCS,FIXE,PFFRAC1,Dollar australien,3.3010876,OVERNIGHT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,143480.0,CUSTCS,BRCS,FIXE,PFFRAC2,Dollar,10.386382,TOMNEXT,methode2,
ged,?derivative?,bookfundingeuro,LOAN,loandepo,143480.0,CACEIS,BRSGCIB,FIXE,PFFRAC2,Forint hongrois,19.385944,ONE_WEEK,methode2,
ged,?derivative?,bookfundingeuro,DEPO,loandepo,0.0,CUSTSGSS,BRSGCIB,FIXE,PFFRAC1,Euro,3.1210506,ONE_MONTH,methode2,
